Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Price per SqFt,Risk Level
2665,902329090,70,5,60.0,7200,1,2,3,3,0,0,0,20,2,2,0,5,7,7,1920,1950,3,0,13,14,3,0.0,3,4,0,1,4,3,5,0.0,5,0.0,596.0,596.0,1,0,1,4,998,764,0,1762,1.0,0.0,1,1,4,1,2,8,7,0,5,5,1989.0,2,2.0,576.0,4,4,0,36,0,221,0,0,0,3,4,3,0,10,2006,9,4,157000,86,56,89.10329171396141,High Risk
2666,902400090,30,5,84.0,11340,1,2,3,3,0,0,0,20,2,2,0,2,6,5,1923,1950,1,0,13,14,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,1200.0,1200.0,1,4,1,0,1200,0,0,1200,0.0,0.0,1,0,4,1,4,7,7,0,5,5,1923.0,2,1.0,312.0,1,1,2,0,0,228,0,0,0,3,4,3,0,3,2006,9,3,125000,83,56,104.16666666666669,High Risk
2668,902401090,90,5,33.0,5976,1,2,3,3,0,4,0,20,2,2,2,5,5,7,1920,1950,3,0,13,14,3,0.0,3,4,2,4,4,3,5,0.0,5,0.0,624.0,624.0,1,2,0,0,624,624,0,1248,0.0,0.0,2,0,2,2,4,8,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,130,256,0,0,0,3,4,3,0,12,2006,9,4,93500,86,56,74.9198717948718,High Risk
2669,902406030,20,5,65.0,9750,1,0,3,3,0,4,0,20,2,2,0,2,5,5,1958,1958,3,0,6,6,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,960.0,960.0,1,0,1,4,960,0,0,960,0.0,0.0,1,0,3,1,4,5,7,0,5,5,2002.0,2,2.0,624.0,4,4,2,0,0,0,0,0,0,3,4,0,4500,7,2006,9,4,125000,48,48,130.20833333333334,Medium Risk
2670,902456015,50,1,63.0,4761,1,2,3,3,0,0,0,11,2,2,0,1,3,3,1918,1950,1,0,13,14,3,0.0,1,1,0,4,1,3,5,0.0,5,0.0,1020.0,1020.0,1,1,0,2,1020,0,0,1020,0.0,0.0,1,0,2,1,1,5,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,105,0,0,0,3,4,3,0,10,2006,3,4,64500,88,56,63.23529411764706,High Risk
2671,903200050,30,4,51.0,7446,1,2,3,3,0,0,0,3,1,2,0,2,4,5,1941,1950,1,0,14,15,3,0.0,3,4,1,4,4,3,4,266.0,5,0.0,522.0,788.0,1,4,1,0,788,0,0,788,0.0,0.0,1,0,2,1,4,4,7,2,4,6,0.0,3,0.0,0.0,5,5,2,0,0,0,0,0,0,3,1,3,0,4,2006,9,0,100000,65,56,126.9035532994924,Medium Risk
2672,903202120,50,4,65.0,6435,1,2,3,3,0,4,0,3,6,2,0,0,6,5,1939,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,972.0,972.0,1,2,1,4,972,605,0,1577,0.0,0.0,1,0,3,1,1,6,7,1,2,5,1939.0,2,1.0,312.0,4,4,2,0,0,0,0,0,0,3,4,3,0,10,2006,9,4,140200,67,56,88.90298034242232,High Risk
2673,903206160,70,4,69.0,11737,1,2,0,0,0,4,0,3,2,2,0,5,6,7,1924,1996,2,0,2,12,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,848.0,848.0,2,4,0,4,1017,810,0,1827,0.0,0.0,1,0,2,1,4,9,7,1,2,5,1943.0,2,1.0,240.0,1,4,2,27,36,42,0,0,0,3,0,3,0,5,2006,9,4,202500,82,10,110.83743842364532,Low Risk
2674,903225090,50,5,50.0,5000,1,2,3,3,0,0,0,3,1,2,0,0,6,7,1947,1950,1,0,5,5,3,0.0,3,2,1,4,4,3,0,399.0,5,0.0,605.0,1004.0,1,0,1,4,1004,660,0,1664,0.0,0.0,2,0,3,1,4,7,7,2,2,5,1950.0,2,2.0,420.0,4,4,2,0,24,36,0,0,0,3,4,3,0,10,2006,9,4,159000,59,56,95.5528846153846,Medium Risk
2675,903229040,190,5,65.0,7800,1,2,3,3,0,4,0,20,0,2,1,0,5,7,1939,1950,1,0,8,8,3,0.0,3,4,1,2,4,2,4,507.0,5,0.0,286.0,793.0,1,4,1,4,793,325,0,1118,1.0,0.0,1,0,3,1,4,5,7,1,2,5,1939.0,2,2.0,410.0,4,4,2,0,0,0,0,271,0,3,2,3,0,5,2006,9,4,119900,67,56,107.24508050089446,Medium Risk
2676,903231070,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,6,6,1934,1950,1,0,13,14,3,0.0,3,4,2,4,4,3,5,0.0,5,0.0,816.0,816.0,1,4,1,4,816,0,360,1176,0.0,0.0,1,0,3,1,4,6,7,1,2,5,1985.0,2,2.0,528.0,4,4,2,112,0,0,0,0,0,3,2,2,400,9,2006,9,4,114500,72,56,97.3639455782313,Medium Risk
2677,903231190,50,5,51.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,4,1936,1950,1,0,8,8,3,0.0,3,4,0,2,4,3,5,0.0,5,0.0,896.0,896.0,1,2,1,0,896,448,0,1344,0.0,0.0,1,0,3,1,4,7,7,0,5,5,1936.0,2,1.0,240.0,1,4,2,200,114,0,0,0,0,3,4,3,0,4,2006,9,4,115000,70,56,85.56547619047619,High Risk
2678,903231220,50,5,51.0,6120,1,2,3,3,0,4,0,3,2,2,0,0,3,5,1930,1950,1,0,0,0,3,0.0,2,4,1,4,4,3,4,347.0,5,0.0,381.0,728.0,1,0,1,4,728,434,0,1162,1.0,0.0,1,0,3,1,4,6,7,0,5,5,1930.0,2,1.0,258.0,1,3,2,0,24,0,0,0,0,3,4,3,0,11,2006,4,0,75000,76,56,64.54388984509467,High Risk
2679,903231240,30,5,51.0,6120,1,2,3,3,0,4,0,3,2,2,0,2,5,7,1925,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,4,489.0,5,0.0,279.0,768.0,1,4,0,4,1015,0,0,1015,0.0,0.0,1,0,3,1,4,6,2,0,5,5,1925.0,2,1.0,450.0,4,4,2,0,0,112,0,120,0,3,2,2,620,7,2006,9,0,88000,81,56,86.69950738916256,Medium Risk
2680,903232170,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,4,5,1947,1950,1,0,0,0,3,0.0,3,4,3,5,5,4,6,0.0,6,0.0,0.0,0.0,1,2,0,4,672,240,0,912,0.0,0.0,1,0,2,1,4,3,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,4,3,0,7,2006,9,4,80500,59,56,88.26754385964912,High Risk
2681,903233100,50,5,52.0,6240,1,2,3,3,0,4,0,3,2,2,0,0,5,6,1928,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,1042.0,1042.0,1,0,1,4,1042,534,0,1576,0.0,0.0,1,0,3,1,4,8,7,1,2,5,1928.0,2,1.0,225.0,4,4,2,0,0,0,0,0,0,3,4,3,0,8,2006,9,3,149000,78,56,94.54314720812182,High Risk
2682,903233220,50,5,51.0,6120,1,2,3,3,0,4,0,3,2,2,0,0,5,7,1930,1984,1,0,8,8,3,0.0,3,2,0,4,4,3,5,0.0,5,0.0,741.0,741.0,1,2,1,4,741,583,0,1324,0.0,0.0,1,0,3,1,2,7,7,0,5,5,1930.0,2,1.0,180.0,1,4,2,0,0,55,0,0,0,3,4,3,0,2,2006,9,4,110000,76,22,83.08157099697885,High Risk
2683,903234030,30,5,50.0,6000,1,2,3,3,0,4,0,20,0,2,0,2,6,6,1925,1980,1,0,8,8,3,0.0,3,2,0,4,4,3,1,397.0,5,0.0,706.0,1103.0,1,2,1,4,1103,0,0,1103,0.0,0.0,1,0,2,1,2,5,7,1,2,5,1976.0,2,2.0,440.0,4,4,2,166,120,0,0,0,0,3,2,3,0,7,2006,9,4,110500,81,26,100.18132366273798,Medium Risk
2684,903235020,30,5,50.0,6000,1,2,3,3,0,4,0,3,2,2,0,2,5,7,1921,1950,1,0,13,15,3,0.0,3,4,1,4,4,3,3,616.0,5,0.0,0.0,616.0,1,2,1,4,616,0,0,616,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1921.0,2,1.0,205.0,4,4,2,0,0,129,0,0,0,3,4,3,0,6,2006,9,4,89000,85,56,144.4805194805195,Medium Risk
2685,903236200,45,5,58.0,6380,1,2,3,3,0,4,0,3,2,2,0,1,5,6,1922,1950,1,0,8,8,3,0.0,3,4,0,4,1,3,5,0.0,5,0.0,993.0,993.0,1,4,1,0,1048,0,0,1048,0.0,0.0,1,0,2,1,4,5,7,1,2,5,1922.0,2,1.0,280.0,4,4,2,0,0,116,0,0,0,3,4,3,0,8,2006,9,4,113000,84,56,107.82442748091604,Medium Risk
2686,903400030,30,4,50.0,11672,1,1,1,3,0,4,0,3,2,2,0,2,5,5,1925,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,816.0,816.0,1,4,1,0,816,0,0,816,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1925.0,2,1.0,210.0,1,1,0,168,0,112,0,0,0,3,4,3,0,7,2006,9,4,109000,81,56,133.57843137254903,Medium Risk
2688,903425340,190,4,60.0,9873,1,2,3,3,0,4,0,3,6,2,1,2,4,5,1970,1970,1,0,6,6,1,160.0,3,4,1,4,4,0,0,789.0,5,0.0,171.0,960.0,2,4,0,4,960,0,0,960,1.0,0.0,1,0,3,1,4,6,7,0,5,5,1970.0,2,2.0,576.0,4,4,2,0,288,0,0,0,0,3,4,3,0,5,2006,9,4,129000,36,36,134.375,Medium Risk
2689,903430090,50,5,59.0,5310,1,2,3,3,0,0,0,20,1,2,0,0,6,8,1910,2003,3,0,12,13,3,0.0,3,2,1,4,1,3,5,0.0,5,0.0,485.0,485.0,1,2,1,4,1001,634,0,1635,0.0,0.0,1,0,2,1,2,5,7,0,5,1,1950.0,2,1.0,255.0,1,4,2,394,0,0,0,0,0,3,4,3,0,6,2006,9,4,117000,96,3,71.55963302752293,High Risk
2690,903430130,30,5,153.0,4118,1,0,0,0,0,0,1,20,1,2,0,2,4,4,1941,1950,1,0,13,14,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,693.0,693.0,3,1,0,0,693,0,0,693,0.0,0.0,1,0,2,1,1,4,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,20,0,0,0,0,3,4,3,0,3,2006,9,4,52500,65,56,75.75757575757575,High Risk
2691,903451050,50,5,60.0,10320,1,0,3,3,0,4,0,11,2,2,0,0,4,5,1924,1950,1,0,8,8,3,0.0,3,4,0,4,1,3,5,0.0,5,0.0,596.0,596.0,1,3,1,1,834,596,0,1430,0.0,0.0,2,0,3,1,1,7,7,0,5,5,1924.0,2,2.0,370.0,1,1,2,218,0,0,0,210,0,3,4,3,0,10,2006,9,0,107000,82,56,74.82517482517483,High Risk
2692,903452090,70,5,60.0,7518,1,2,3,3,0,3,0,11,2,2,0,5,5,8,1910,2004,1,0,0,10,3,0.0,1,2,0,1,1,3,5,0.0,5,0.0,396.0,396.0,1,2,1,4,665,665,0,1330,0.0,0.0,1,0,3,1,4,7,7,0,5,5,2001.0,2,1.0,390.0,4,4,0,0,72,45,0,0,0,3,2,3,0,7,2006,9,4,116500,96,2,87.59398496240601,Medium Risk
2693,903454020,30,5,50.0,9000,1,2,3,3,0,4,0,11,2,2,0,2,5,4,1919,1950,1,0,13,14,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,610.0,610.0,1,0,0,0,819,0,0,819,0.0,0.0,1,0,2,1,2,4,7,0,5,6,0.0,3,0.0,0.0,5,5,0,0,0,0,0,0,0,3,4,3,0,9,2006,9,0,72000,87,56,87.91208791208791,High Risk
2694,903454080,50,5,50.0,8600,1,2,3,0,0,4,0,11,2,2,0,0,6,6,1937,1950,1,0,8,8,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,780.0,780.0,1,4,1,4,780,596,0,1376,0.0,0.0,2,0,3,1,4,7,7,1,2,5,1937.0,2,1.0,198.0,4,4,0,0,0,0,0,0,0,3,4,3,0,6,2006,9,4,119500,69,56,86.84593023255815,High Risk
2695,903455090,50,5,60.0,7200,1,2,3,3,0,0,0,11,2,2,0,0,5,6,1938,1995,1,0,13,14,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,803.0,803.0,1,0,1,4,803,557,0,1360,0.0,0.0,1,1,2,1,2,6,7,0,5,5,1951.0,2,1.0,297.0,4,4,2,0,65,190,0,0,0,3,2,3,0,7,2006,9,4,125500,68,11,92.27941176470588,High Risk
2696,903456060,30,5,60.0,9786,1,2,3,3,0,4,0,11,2,2,0,2,3,4,1922,1950,3,0,13,14,3,0.0,3,4,0,4,1,3,5,0.0,5,0.0,1007.0,1007.0,1,1,0,4,1077,0,0,1077,0.0,0.0,1,0,3,1,4,6,7,1,2,5,1922.0,2,1.0,210.0,4,1,1,0,100,48,0,0,0,3,4,3,0,5,2006,9,4,91000,84,56,84.49396471680595,High Risk
2697,903456090,190,5,60.0,6780,1,2,3,3,0,4,0,11,2,2,1,0,6,8,1935,1982,1,0,13,14,3,0.0,3,1,1,4,4,0,2,490.0,5,0.0,30.0,520.0,1,2,0,4,520,0,234,754,1.0,0.0,1,0,2,1,4,5,7,0,5,6,0.0,3,0.0,0.0,5,5,0,53,0,0,0,0,0,3,4,3,0,6,2006,9,4,84500,71,24,112.06896551724138,Medium Risk
2698,903458010,30,5,60.0,7200,1,2,3,3,0,0,0,11,2,2,0,2,6,6,1930,1950,1,0,12,13,3,0.0,3,4,0,4,4,3,3,343.0,5,0.0,641.0,984.0,1,4,1,1,984,0,0,984,0.0,0.0,1,0,3,1,4,6,7,0,5,5,1930.0,2,1.0,308.0,4,4,0,0,0,164,0,0,0,3,4,3,0,3,2006,4,3,90000,76,56,91.46341463414636,Medium Risk
2699,904100030,50,4,82.0,12375,1,2,3,3,0,4,0,22,1,2,0,0,5,5,1951,1951,1,0,6,6,2,41.0,3,1,1,4,4,3,1,329.0,5,0.0,477.0,806.0,1,4,1,4,1081,341,0,1422,1.0,0.0,1,0,3,1,4,7,7,1,4,5,1951.0,2,1.0,288.0,4,4,2,0,0,0,0,0,0,3,1,3,0,6,2006,9,4,137500,55,55,96.69479606188467,High Risk
2700,904100090,90,4,120.0,11136,1,2,3,3,0,0,0,22,1,1,2,2,6,5,1964,1964,1,0,3,3,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,1921.0,1921.0,1,4,1,4,1921,0,0,1921,0.0,0.0,2,0,4,2,4,8,7,0,5,5,1964.0,2,2.0,576.0,4,4,2,0,180,0,0,0,0,3,4,3,0,7,2006,9,4,150000,42,42,78.08433107756377,High Risk
2702,904101040,80,4,92.0,6930,1,2,0,3,0,4,0,4,2,2,0,7,5,4,1958,1958,3,0,13,7,1,120.0,3,4,1,4,4,0,1,300.0,4,294.0,468.0,1062.0,1,0,1,1,1352,0,0,1352,0.0,1.0,1,0,3,1,2,6,3,0,5,3,1958.0,2,1.0,288.0,4,4,2,168,0,294,0,0,0,3,4,3,0,7,2006,9,0,130000,48,48,96.15384615384616,High Risk
2703,904301410,30,4,55.0,8250,1,2,3,3,0,4,0,7,2,2,0,2,5,7,1935,1950,1,0,13,14,3,0.0,3,4,3,5,5,4,6,0.0,6,0.0,0.0,0.0,1,4,0,4,1032,0,0,1032,0.0,0.0,1,0,2,1,4,6,7,1,4,5,1939.0,2,1.0,260.0,4,4,2,0,0,121,0,0,0,3,4,3,0,6,2006,9,4,125000,71,56,121.12403100775194,Medium Risk
2704,904302020,30,4,50.0,5220,1,2,0,3,0,4,0,21,2,2,0,2,5,3,1936,1950,1,0,13,15,3,0.0,3,4,0,4,4,3,5,0.0,5,0.0,830.0,830.0,1,2,1,4,879,0,0,879,0.0,0.0,1,0,2,1,4,4,7,0,5,5,1936.0,2,1.0,180.0,4,4,1,0,108,0,0,0,0,3,4,3,0,1,2006,9,4,80000,70,56,91.01251422070534,High Risk
2705,904302030,20,4,50.0,5500,1,2,3,3,0,4,0,21,2,2,0,2,7,5,2004,2004,5,0,12,13,3,0.0,3,4,2,2,2,2,2,510.0,3,373.0,190.0,1073.0,1,0,1,4,1073,0,0,1073,1.0,0.0,2,0,2,1,4,4,7,0,5,5,2004.0,2,1.0,246.0,4,4,2,0,120,0,0,0,0,3,4,3,0,5,2006,9,4,157000,2,2,146.3187325256291,Medium Risk
2706,905100030,20,4,75.0,11235,1,2,3,3,0,4,0,22,2,2,0,2,4,5,1963,1979,1,0,6,6,1,51.0,3,4,1,4,4,3,4,547.0,5,0.0,504.0,1051.0,1,2,1,4,1382,0,0,1382,0.0,0.0,1,1,3,1,4,6,7,1,3,1,1974.0,2,2.0,459.0,4,4,2,0,82,0,0,0,0,3,4,3,0,10,2006,9,4,148000,43,27,107.09117221418236,High Risk
2707,905101330,90,4,72.0,10791,1,2,3,3,0,4,0,22,2,2,2,2,4,5,1967,1967,1,0,8,8,3,0.0,3,4,3,5,5,4,6,0.0,6,0.0,0.0,0.0,1,4,1,4,1296,0,0,1296,0.0,0.0,2,0,2,2,4,6,7,0,5,4,1967.0,2,2.0,516.0,4,4,2,0,0,0,0,0,0,3,4,2,500,10,2006,9,4,90000,39,39,69.44444444444444,High Risk
2708,905101450,20,4,70.0,8414,1,2,3,3,0,4,0,22,2,2,0,2,6,8,1963,2003,3,0,6,6,3,0.0,3,4,1,4,4,3,2,663.0,5,0.0,396.0,1059.0,1,4,1,4,1068,0,0,1068,0.0,1.0,1,0,3,1,4,6,7,0,5,1,1963.0,1,1.0,264.0,4,4,2,192,0,0,0,0,0,3,2,3,0,2,2006,9,4,154500,43,3,144.6629213483146,Medium Risk
2709,905103130,20,4,72.0,11327,1,2,0,3,0,4,0,22,2,2,0,2,5,6,1967,1967,3,0,6,6,1,305.0,3,4,1,4,4,0,0,779.0,5,0.0,285.0,1064.0,1,4,1,4,1064,0,0,1064,0.0,1.0,1,0,3,1,4,6,7,1,4,1,1967.0,2,2.0,528.0,4,4,2,314,48,0,0,0,0,3,4,3,0,6,2006,9,4,153600,39,39,144.3609022556391,Medium Risk
2710,905103140,80,4,96.0,11777,1,2,0,3,0,4,0,22,2,2,0,7,5,6,1966,1966,1,0,12,13,1,97.0,3,4,1,4,4,0,3,328.0,0,551.0,285.0,1164.0,1,0,1,4,1320,0,0,1320,1.0,0.0,1,0,3,1,4,6,7,2,1,1,1966.0,1,2.0,564.0,4,4,2,160,68,240,0,0,0,3,4,3,0,5,2006,9,0,164500,40,40,124.62121212121212,Medium Risk
2711,905103180,80,4,80.0,10366,1,2,0,3,0,0,0,22,2,2,0,7,6,7,1964,1964,1,0,6,10,3,0.0,3,2,1,4,4,0,2,456.0,5,0.0,456.0,912.0,1,4,1,4,934,0,0,934,0.0,1.0,1,0,2,1,4,4,7,0,5,1,1964.0,2,1.0,336.0,4,4,2,77,0,0,0,0,0,3,0,2,500,7,2006,9,4,132000,42,42,141.32762312633832,Medium Risk
2712,905105010,20,4,75.0,9000,1,2,3,3,0,0,0,22,2,2,0,2,5,6,1966,1966,1,0,9,10,3,0.0,3,4,1,4,4,3,0,773.0,5,0.0,286.0,1059.0,1,2,1,4,1059,0,0,1059,1.0,0.0,1,0,3,1,4,6,7,0,5,1,1966.0,0,1.0,286.0,4,4,2,0,88,0,0,0,0,3,1,3,0,6,2006,9,0,142500,40,40,134.56090651558074,Medium Risk
2713,905106210,20,4,72.0,11553,1,2,0,3,0,4,0,22,2,2,0,2,5,5,1968,1968,3,0,9,10,1,188.0,3,4,1,4,4,3,1,673.0,5,0.0,378.0,1051.0,1,4,1,4,1159,0,0,1159,0.0,0.0,1,1,3,1,4,7,7,1,1,1,1968.0,2,1.0,336.0,4,4,2,466,0,0,0,0,0,3,4,3,0,7,2006,9,4,158000,38,38,136.3244176013805,Medium Risk
2714,905107070,60,4,74.0,7844,1,2,3,3,0,4,0,22,2,2,0,5,6,7,1978,1978,3,0,6,6,1,203.0,3,4,1,4,4,3,0,209.0,5,0.0,463.0,672.0,1,4,1,4,672,728,0,1400,0.0,0.0,1,1,3,1,4,6,7,1,4,1,1978.0,0,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,3,0,3,2006,9,4,149500,28,28,106.78571428571428,Medium Risk
2715,905107220,20,4,72.0,9535,1,2,0,3,0,4,0,22,2,2,0,2,5,5,1967,1967,1,0,6,6,1,450.0,3,4,1,4,4,3,1,194.0,3,982.0,0.0,1176.0,1,4,1,4,1458,0,0,1458,1.0,0.0,1,1,3,1,4,7,7,1,4,1,1967.0,2,2.0,512.0,4,4,2,284,0,0,0,0,0,3,2,3,0,7,2006,9,4,165000,39,39,113.1687242798354,High Risk
2716,905107240,20,4,78.0,10335,1,2,0,3,0,4,0,22,2,2,0,2,5,6,1968,1993,1,0,9,10,3,0.0,3,4,1,4,4,3,4,570.0,5,0.0,891.0,1461.0,1,2,1,4,1721,0,0,1721,0.0,0.0,2,1,3,1,4,7,2,1,4,1,1968.0,1,2.0,440.0,4,4,2,0,96,180,0,0,0,3,2,3,0,7,2006,9,4,180000,38,13,104.59035444509006,High Risk
2717,905107300,80,4,72.0,7176,1,2,0,3,0,1,0,22,2,2,0,7,6,6,1978,1978,1,0,6,6,1,200.0,3,4,1,4,2,1,2,794.0,5,0.0,166.0,960.0,1,1,1,4,1040,0,0,1040,1.0,0.0,1,0,3,1,4,6,7,1,1,5,1979.0,2,2.0,616.0,4,4,2,131,0,0,0,180,0,3,0,3,0,7,2006,9,4,160500,28,28,154.32692307692307,Medium Risk
2718,905108090,90,4,72.0,9662,1,2,0,3,0,4,0,22,2,2,2,2,5,4,1977,1977,1,0,9,10,3,0.0,3,4,1,2,4,3,5,0.0,5,0.0,1967.0,1967.0,1,4,1,4,1967,0,0,1967,0.0,0.0,2,0,6,2,4,10,7,0,5,1,1977.0,0,2.0,580.0,4,4,2,170,0,0,0,0,0,3,4,3,0,8,2006,9,4,156500,29,29,79.56278596847991,High Risk
2719,905108120,90,4,75.0,8235,1,2,3,3,0,4,0,22,2,2,2,2,5,4,1977,1977,1,0,9,10,1,99.0,3,4,1,4,4,3,4,483.0,5,0.0,1466.0,1949.0,1,4,1,4,1949,0,0,1949,0.0,0.0,2,0,6,2,4,10,7,0,5,1,1977.0,1,2.0,586.0,4,4,2,32,0,0,0,0,0,3,4,3,0,5,2006,9,4,157000,29,29,80.55413032324269,High Risk
2720,905200280,50,4,72.0,13650,1,2,3,3,0,4,0,22,2,2,0,0,5,5,1958,1958,1,0,8,8,3,0.0,2,2,1,4,4,3,0,57.0,1,441.0,554.0,1052.0,1,0,1,4,1252,668,0,1920,1.0,0.0,2,0,4,1,2,8,7,1,2,1,1958.0,2,2.0,451.0,4,4,2,0,0,0,0,0,0,3,4,3,0,7,2006,9,4,172500,48,48,89.84375,High Risk
2721,905200290,20,4,88.0,13125,1,2,3,3,0,0,0,22,2,2,0,2,5,4,1957,2000,1,0,13,14,0,67.0,3,4,1,4,4,3,4,168.0,1,682.0,284.0,1134.0,1,0,1,4,1803,0,0,1803,1.0,0.0,2,0,3,1,4,8,0,1,4,1,1957.0,1,2.0,484.0,4,4,2,0,0,0,0,0,0,3,0,3,0,1,2006,9,4,155000,49,6,85.96783139212424,High Risk
2724,905200490,80,4,72.0,10246,1,2,0,3,0,1,0,22,2,2,0,7,4,9,1965,2001,1,0,12,13,3,0.0,3,2,1,4,2,0,2,648.0,5,0.0,0.0,648.0,1,0,1,4,960,0,0,960,1.0,1.0,0,0,0,1,4,3,7,0,5,1,1965.0,2,1.0,364.0,4,4,2,88,0,0,0,0,0,3,4,3,0,5,2006,9,4,145000,41,5,151.04166666666666,Medium Risk
2725,905201090,20,4,72.0,14175,1,2,3,0,0,0,1,22,2,2,0,2,5,6,1956,1987,1,0,5,14,3,0.0,3,4,1,4,4,3,4,988.0,5,0.0,200.0,1188.0,1,2,1,4,1437,0,0,1437,1.0,0.0,1,1,3,1,4,6,3,1,4,5,1999.0,2,2.0,576.0,4,4,2,304,0,0,0,0,0,3,4,3,0,11,2006,9,4,168000,50,19,116.91022964509396,Medium Risk
2727,905202210,20,4,87.0,13050,1,2,3,2,0,4,1,4,2,2,0,2,5,6,1963,1963,0,2,14,15,3,0.0,3,4,1,2,4,0,4,104.0,0,850.0,46.0,1000.0,1,0,1,4,1000,0,0,1000,1.0,0.0,1,0,1,1,4,4,7,2,4,1,1993.0,2,2.0,575.0,4,4,2,238,0,148,0,0,0,3,4,3,0,4,2006,9,4,164000,43,43,164.0,Medium Risk
2728,905225080,50,4,81.0,15593,1,2,3,3,0,0,0,4,2,2,0,0,7,4,1953,1953,1,0,3,0,3,0.0,2,4,1,4,4,3,1,603.0,5,0.0,701.0,1304.0,2,4,1,4,1304,983,0,2287,0.0,0.0,2,0,3,1,4,7,7,1,4,1,1953.0,0,2.0,667.0,4,4,2,0,21,114,0,0,0,3,4,3,0,7,2006,9,4,225000,53,53,98.38216003498032,Low Risk
2729,905300010,85,4,72.0,10820,1,2,3,3,0,0,0,22,1,2,0,6,5,7,1971,1972,1,0,6,6,1,153.0,3,4,2,2,4,0,2,535.0,4,159.0,88.0,782.0,1,0,1,4,810,0,0,810,1.0,0.0,1,0,2,1,4,4,7,0,5,5,1973.0,2,2.0,576.0,4,4,2,0,0,0,0,0,0,3,2,3,0,6,2006,9,4,130000,35,34,160.49382716049382,Medium Risk
2730,905300080,20,4,100.0,13350,1,2,0,3,0,4,0,22,2,2,0,2,5,5,1974,1974,3,0,6,10,3,0.0,3,4,1,4,4,3,0,762.0,5,0.0,102.0,864.0,1,4,1,4,894,0,0,894,1.0,0.0,1,0,3,1,4,5,7,1,1,1,1974.0,2,2.0,440.0,4,4,2,241,0,0,0,0,0,3,2,3,0,6,2006,9,4,142500,32,32,159.39597315436242,Medium Risk
2731,905351045,150,4,80.5,1700,1,2,3,1,0,4,0,4,2,2,3,0,7,5,1980,1981,1,0,12,13,3,0.0,2,4,2,2,4,2,2,397.0,5,0.0,33.0,430.0,1,4,1,4,880,680,140,1700,1.0,0.0,2,1,2,1,2,7,7,0,5,2,1980.0,0,1.0,450.0,2,4,2,188,36,0,0,200,0,3,4,3,0,4,2006,9,4,148400,26,25,87.29411764705883,High Risk
2732,905351150,120,4,80.5,5271,1,2,0,2,0,4,1,4,2,2,0,2,7,5,1986,1986,1,0,13,14,3,0.0,3,4,2,2,4,1,2,1082.0,5,0.0,371.0,1453.0,1,2,1,4,1453,0,0,1453,1.0,0.0,1,1,2,1,2,6,7,1,4,1,1986.0,1,2.0,445.0,4,4,2,0,80,0,0,184,0,3,4,3,0,12,2006,9,0,190000,20,20,130.7639366827254,Low Risk
