Order,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,Sale Condition,SalePrice,House Age,Remodel Age,Price per SqFt
2319,527108030,60,4,50.0,13128,1,2,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,1,216.0,2,4,2,2,4,3,5,0.0,5,0.0,1074.0,1074.0,1,0,1,4,1074,990,0,2064,0.0,0.0,2,1,4,1,2,7,7,1,2,1,2005.0,0,2.0,527.0,4,4,2,0,119,0,0,0,0,3,4,3,0,1,2006,9,4,250000,1,1,121.12403100775194
2320,527108040,60,4,72.0,10463,1,2,0,1,0,1,0,8,2,2,0,5,8,5,2005,2005,1,0,12,13,3,0.0,2,4,2,2,4,3,5,0.0,5,0.0,893.0,893.0,1,0,1,4,901,900,0,1801,0.0,0.0,2,1,3,1,2,8,7,1,2,1,2005.0,0,3.0,800.0,4,4,2,0,116,0,0,0,0,3,4,3,0,6,2006,9,4,239900,1,1,133.20377568017767
2321,527108060,60,4,42.0,13751,1,2,0,1,0,1,0,8,2,2,0,5,7,5,2005,2006,1,0,12,13,1,248.0,2,4,2,2,4,0,2,60.0,5,0.0,1640.0,1700.0,1,0,1,4,1700,512,0,2212,1.0,0.0,2,1,3,1,2,9,7,1,2,1,2006.0,0,3.0,773.0,4,4,2,237,38,0,0,115,0,3,4,3,0,5,2006,6,5,309000,1,0,139.69258589511753
2324,527158020,20,4,64.0,8076,1,2,0,3,0,4,0,8,2,2,0,2,6,6,1993,1994,1,0,6,6,1,112.0,3,4,2,2,4,3,2,705.0,5,0.0,455.0,1160.0,1,2,1,4,1169,0,0,1169,0.0,1.0,2,0,3,1,4,6,7,1,4,1,1993.0,0,2.0,402.0,4,4,2,0,26,0,0,144,0,3,2,3,0,7,2006,9,4,183500,13,12,156.97177074422584
2325,527163020,60,4,64.0,7685,1,2,0,3,0,4,0,8,2,2,0,5,6,5,1993,1994,1,0,6,6,1,112.0,3,4,2,2,4,3,0,518.0,5,0.0,179.0,697.0,1,2,1,4,697,804,0,1501,0.0,0.0,2,1,3,1,2,6,7,1,4,1,1993.0,0,2.0,420.0,4,4,2,190,63,0,0,0,0,3,4,3,0,5,2006,9,4,165600,13,12,110.32644903397735
2326,527166030,60,4,63.0,9084,1,2,0,3,0,4,0,8,2,2,0,5,7,5,1998,1998,3,0,12,13,3,0.0,3,4,2,2,4,3,5,0.0,5,0.0,935.0,935.0,1,2,1,4,955,677,0,1632,0.0,0.0,2,1,3,1,4,8,7,1,4,1,1998.0,0,2.0,462.0,4,4,2,0,28,0,0,0,0,3,4,3,0,6,2006,9,4,176500,8,8,108.14950980392157
2327,527182020,120,4,30.0,3701,1,2,0,3,0,4,0,25,2,2,4,2,8,5,1987,1987,1,0,6,6,3,0.0,3,4,1,2,4,3,5,0.0,5,0.0,1191.0,1191.0,1,4,1,4,1204,0,0,1204,0.0,0.0,2,0,2,1,4,5,7,0,5,1,1987.0,1,2.0,461.0,4,4,2,120,70,0,0,0,0,3,4,3,0,8,2006,9,4,130000,19,19,107.9734219269103
2328,527190050,160,4,44.0,5306,1,2,0,3,0,4,0,25,2,2,4,5,7,7,1987,1987,1,0,6,6,3,0.0,2,2,2,2,2,3,2,495.0,4,215.0,354.0,1064.0,1,2,1,4,1064,703,0,1767,1.0,0.0,2,0,2,1,2,5,7,1,4,1,1987.0,1,2.0,504.0,2,4,2,441,35,0,0,0,0,3,4,3,0,6,2006,9,4,239000,19,19,135.2574985851726
2329,527190220,120,4,60.0,6563,1,2,0,2,0,1,1,25,2,2,0,2,8,5,1985,1985,1,0,6,6,3,0.0,2,4,2,2,4,1,2,1148.0,5,0.0,594.0,1742.0,1,4,1,4,1742,0,0,1742,1.0,0.0,2,0,2,1,2,5,7,1,4,1,1985.0,1,2.0,564.0,4,4,2,114,28,234,0,0,0,3,4,3,0,12,2006,9,4,275000,21,21,157.86452353616534
2338,527226010,60,4,64.0,14762,1,2,1,3,0,0,0,8,1,2,0,5,5,6,1948,1950,1,0,9,10,3,0.0,3,4,3,5,5,4,6,0.0,6,0.0,0.0,0.0,1,2,1,4,1547,720,53,2320,0.0,0.0,2,0,2,1,4,7,7,1,4,1,1979.0,2,2.0,672.0,4,4,1,120,144,0,0,0,0,3,4,3,0,5,2006,9,4,169000,58,56,72.84482758620689
2340,527252090,120,4,60.0,8147,1,2,3,1,0,4,0,25,2,2,4,2,9,5,2005,2005,3,0,8,8,1,230.0,2,4,2,0,4,1,2,1191.0,5,0.0,523.0,1714.0,1,0,1,4,1714,0,0,1714,1.0,0.0,2,0,2,1,2,7,7,1,2,1,2005.0,0,2.0,517.0,4,4,2,156,55,0,0,0,0,3,4,3,0,8,2006,9,4,318000,1,1,185.53092182030338
2341,527254070,20,4,69.0,11302,1,2,0,3,0,4,0,25,2,2,0,2,8,5,2005,2006,1,0,12,9,1,238.0,2,4,2,2,4,1,2,1422.0,5,0.0,392.0,1814.0,1,0,1,4,1826,0,0,1826,1.0,0.0,2,0,3,1,2,7,7,1,4,1,2005.0,0,3.0,758.0,4,4,2,180,75,0,0,120,0,3,4,3,0,8,2006,6,5,319000,1,0,174.6987951807229
2343,527301010,20,4,91.0,14145,1,2,3,3,0,0,0,17,2,2,0,2,7,7,1984,1998,1,0,13,14,3,0.0,2,4,1,2,4,2,0,213.0,5,0.0,995.0,1208.0,1,0,1,4,1621,0,0,1621,1.0,0.0,2,0,3,1,2,8,7,0,5,1,1984.0,1,2.0,440.0,4,4,2,108,45,0,0,0,0,3,4,2,400,5,2006,9,4,202500,22,8,124.92288710672425
2344,527302080,50,4,80.0,13837,1,2,0,3,0,0,0,17,2,2,0,0,7,5,1988,1988,1,0,6,6,1,178.0,2,2,2,2,2,3,2,1002.0,3,202.0,0.0,1204.0,1,2,1,4,1377,806,0,2183,0.0,0.0,2,1,4,1,2,9,7,0,5,1,1988.0,2,3.0,786.0,4,4,2,0,0,0,0,0,0,3,4,3,0,2,2006,9,4,229000,18,18,104.90151168117269
2345,527325160,60,4,80.0,16659,1,2,0,3,0,0,0,17,3,2,0,5,7,7,1977,1994,1,0,9,10,1,34.0,3,4,1,4,4,3,0,795.0,5,0.0,0.0,795.0,1,1,1,4,1468,795,0,2263,1.0,0.0,2,1,3,1,2,9,7,1,4,1,1977.0,0,2.0,539.0,4,4,2,0,250,0,0,0,0,3,4,3,0,3,2006,9,4,235000,29,12,103.844454264251
2347,527328010,85,4,80.0,10464,1,2,0,3,0,3,0,17,2,2,0,6,6,6,1980,1980,1,0,6,6,1,130.0,3,4,1,2,4,0,2,850.0,5,0.0,138.0,988.0,1,4,1,4,1102,0,0,1102,1.0,0.0,1,0,2,1,4,5,7,1,4,1,1980.0,1,2.0,582.0,4,4,2,140,22,0,0,0,0,3,4,3,0,6,2006,9,4,169000,26,26,153.35753176043556
2348,527354040,20,4,80.0,10400,1,2,3,3,0,4,0,17,2,2,0,2,7,5,1988,1988,1,0,13,14,1,102.0,3,4,1,2,4,0,2,929.0,5,0.0,916.0,1845.0,1,2,1,4,1872,0,0,1872,0.0,1.0,2,0,3,1,4,6,7,1,4,1,1988.0,0,2.0,604.0,4,4,2,197,39,0,0,0,0,3,4,3,0,6,2006,9,4,241500,18,18,129.00641025641025
2349,527355060,60,4,81.0,10530,1,2,3,3,0,4,0,17,3,2,0,5,7,5,1978,1978,1,0,9,10,1,68.0,3,4,1,4,4,3,5,0.0,5,0.0,945.0,945.0,1,4,1,4,945,912,0,1857,0.0,0.0,2,1,4,1,4,8,7,1,4,1,1978.0,1,2.0,482.0,4,4,2,400,105,0,0,0,0,3,0,3,0,7,2006,9,4,188900,28,28,101.72320947765213
2350,527355280,20,4,79.0,10240,1,2,3,3,0,4,0,17,2,2,0,2,6,6,1980,1980,1,0,9,10,1,157.0,3,2,1,2,4,3,1,625.0,3,1061.0,0.0,1686.0,1,4,1,4,1686,0,0,1686,1.0,0.0,2,0,3,1,4,7,7,1,4,1,1980.0,2,2.0,612.0,4,4,2,384,131,0,0,0,0,3,4,3,0,5,2006,9,4,207500,26,26,123.0723606168446
2352,527356060,60,4,85.0,11475,1,2,3,3,0,4,0,17,6,2,0,5,6,6,1975,1975,1,0,12,13,3,0.0,3,4,1,2,4,3,0,550.0,5,0.0,163.0,713.0,1,4,1,4,811,741,0,1552,1.0,0.0,2,1,3,1,4,6,7,1,4,1,1975.0,1,2.0,434.0,4,4,2,209,208,0,0,0,0,3,2,3,0,2,2006,9,4,179900,31,31,115.91494845360825
2353,527358090,85,4,80.0,9927,1,2,0,3,0,4,0,17,2,2,0,6,7,5,1976,1976,1,0,12,15,2,252.0,2,4,1,0,4,1,2,1005.0,5,0.0,42.0,1047.0,1,4,1,4,1083,0,0,1083,1.0,0.0,1,0,2,1,4,5,7,1,1,1,1976.0,1,2.0,596.0,4,4,2,444,0,40,0,0,0,3,4,3,0,7,2006,9,4,172000,30,30,158.81809787626963
2354,527365010,60,2,75.0,9512,1,2,0,3,0,4,0,24,6,2,0,5,7,5,2005,2006,1,0,12,13,3,0.0,2,4,2,2,4,3,0,788.0,5,0.0,172.0,960.0,1,0,1,4,960,1358,0,2318,1.0,0.0,2,1,3,1,2,8,7,1,0,3,2005.0,0,2.0,541.0,4,4,2,0,246,0,0,0,0,3,4,3,0,6,2006,6,5,294323,1,0,126.97282139775669
2355,527375160,80,4,81.0,10530,1,2,3,3,0,4,0,17,2,2,0,7,6,6,1975,2000,1,0,9,10,1,248.0,3,4,1,4,1,3,0,548.0,5,0.0,127.0,675.0,1,4,1,4,1109,766,0,1875,0.0,0.0,3,0,3,1,2,8,7,1,4,1,1975.0,1,2.0,485.0,4,4,2,48,28,0,0,0,0,3,4,3,0,6,2006,9,4,184500,31,6,98.4
2356,527376090,20,4,78.0,10140,1,2,3,3,0,4,0,17,2,2,0,2,5,6,1975,1975,1,0,6,6,3,0.0,3,4,1,2,4,3,0,788.0,5,0.0,268.0,1056.0,1,0,1,4,1074,0,0,1074,1.0,0.0,1,1,3,1,4,6,7,0,5,1,1975.0,1,2.0,495.0,4,4,2,0,88,0,0,0,0,3,2,3,0,7,2006,9,4,153500,31,31,142.92364990689012
2357,527376110,60,4,78.0,10140,1,2,3,3,0,4,0,17,2,2,0,5,7,5,1976,1976,1,0,6,6,3,0.0,3,4,2,2,4,3,2,194.0,5,0.0,638.0,832.0,1,4,1,4,832,832,0,1664,0.0,0.0,2,1,4,1,4,8,7,1,4,1,1976.0,1,2.0,528.0,4,4,2,0,28,0,0,259,0,3,1,3,0,3,2006,9,4,162900,30,30,97.89663461538461
2358,527377030,20,4,78.0,10140,1,2,3,3,0,4,0,17,2,2,0,2,6,6,1974,1999,3,0,6,6,1,99.0,3,4,1,4,4,3,0,663.0,3,377.0,0.0,1040.0,1,1,1,4,1309,0,0,1309,1.0,0.0,1,1,3,1,2,5,7,1,1,1,1974.0,1,2.0,484.0,4,4,2,265,0,0,0,0,648,0,0,3,0,1,2006,9,4,181000,32,7,138.27349121466767
2359,527378010,20,4,80.0,10000,1,2,3,3,0,4,0,17,2,2,0,2,6,6,1974,1974,1,0,6,10,1,176.0,3,4,1,4,4,3,0,755.0,5,0.0,348.0,1103.0,1,4,1,4,1103,0,0,1103,0.0,0.0,2,0,3,1,4,6,7,0,5,1,1974.0,2,2.0,462.0,4,4,2,295,84,0,0,0,0,3,1,3,0,6,2006,9,4,155000,32,32,140.52583862194015
2360,527402210,20,4,73.0,15870,1,2,0,3,0,0,0,15,2,2,0,2,5,5,1969,1969,1,0,12,10,3,0.0,3,4,1,4,4,2,1,75.0,4,791.0,230.0,1096.0,1,0,1,4,1096,0,0,1096,1.0,0.0,1,0,3,1,4,6,7,0,5,1,1969.0,0,1.0,299.0,4,4,2,240,32,0,0,0,0,3,4,3,0,3,2006,9,0,138800,37,37,126.64233576642336
2361,527402380,20,4,71.0,9353,1,2,3,3,0,4,0,15,2,2,0,2,4,5,1970,1970,1,0,8,8,3,0.0,3,4,1,4,4,3,5,0.0,5,0.0,864.0,864.0,1,2,1,4,864,0,0,864,0.0,0.0,1,0,3,1,4,5,7,0,5,1,1972.0,2,1.0,280.0,4,4,2,0,0,0,0,0,0,3,4,2,0,7,2006,7,0,116050,36,36,134.31712962962962
2362,527403120,20,4,73.0,8125,1,2,0,3,0,0,0,15,2,2,0,2,4,4,1971,1971,1,0,6,6,3,0.0,3,4,1,4,4,3,1,614.0,5,0.0,244.0,858.0,1,4,1,4,858,0,0,858,0.0,0.0,1,0,3,1,4,5,7,0,5,6,0.0,3,0.0,0.0,5,5,2,0,0,0,0,0,0,3,4,3,0,6,2006,9,4,88000,35,35,102.56410256410257
2363,527404180,20,4,60.0,7200,1,2,3,3,0,4,0,15,2,2,0,2,4,4,1971,1971,1,0,6,6,3,0.0,3,4,1,4,4,3,4,20.0,3,620.0,224.0,864.0,1,4,1,4,874,0,0,874,0.0,1.0,1,0,3,1,4,5,7,0,5,5,1995.0,2,2.0,576.0,4,4,2,63,0,0,0,0,0,3,4,3,0,3,2006,9,4,97500,35,35,111.55606407322655
2364,527427210,120,3,26.0,8773,1,2,1,3,0,2,0,15,2,2,4,2,6,5,2002,2002,1,0,8,8,3,0.0,2,4,2,2,4,3,2,951.0,5,0.0,536.0,1487.0,1,0,1,4,1419,0,0,1419,1.0,0.0,2,0,2,1,2,4,7,0,5,1,2002.0,0,2.0,543.0,4,4,2,196,68,0,0,0,0,3,4,3,0,9,2006,9,4,190000,4,4,133.89711064129668
2365,527450010,160,5,24.0,2760,1,2,3,3,0,4,0,2,2,2,4,5,6,5,1973,1973,1,0,6,6,1,514.0,3,4,1,4,4,3,5,0.0,5,0.0,525.0,525.0,1,4,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,4,6,7,0,5,5,1973.0,2,2.0,440.0,4,4,2,0,0,0,0,0,0,3,4,3,0,12,2006,9,4,105500,33,33,96.6117216117216
2366,527450080,160,5,24.0,2160,1,2,3,3,0,4,0,2,2,2,4,5,5,6,1973,1973,1,0,6,6,1,200.0,3,4,1,4,4,3,3,402.0,5,0.0,363.0,765.0,1,2,1,4,765,600,0,1365,0.0,0.0,1,1,3,1,2,7,2,1,1,1,1973.0,2,2.0,440.0,4,4,2,0,36,0,0,0,0,3,4,3,0,6,2006,9,4,125500,33,33,91.94139194139194
2367,527450210,160,5,21.0,1953,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1973,1973,1,0,6,6,1,408.0,3,4,1,4,1,3,1,309.0,5,0.0,174.0,483.0,1,4,1,4,483,504,0,987,0.0,0.0,1,1,2,1,4,5,7,0,5,5,1973.0,2,1.0,264.0,4,4,2,72,0,0,0,0,0,3,4,3,0,6,2006,9,4,83000,33,33,84.09321175278622
2368,527450460,160,5,21.0,1890,1,2,3,3,0,4,0,2,2,2,3,5,6,7,1972,1972,1,0,6,6,1,380.0,3,4,1,4,4,3,0,282.0,5,0.0,212.0,494.0,1,0,1,4,494,536,0,1030,0.0,0.0,1,1,3,1,4,6,7,0,5,5,1973.0,2,1.0,264.0,4,4,2,0,0,0,0,0,0,3,4,3,0,7,2006,9,4,116000,34,34,112.62135922330097
2369,527451200,160,5,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1971,1971,1,0,5,5,1,236.0,3,4,1,4,4,3,5,0.0,5,0.0,672.0,672.0,1,4,1,4,672,546,0,1218,0.0,0.0,1,1,3,1,4,7,7,0,5,6,0.0,3,0.0,0.0,5,5,0,201,0,0,0,0,0,3,4,3,0,4,2006,9,0,91500,35,35,75.1231527093596
2370,527451380,160,5,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,7,1972,1972,1,0,6,6,1,281.0,3,4,1,4,4,3,1,317.0,5,0.0,355.0,672.0,1,2,1,4,672,546,0,1218,0.0,1.0,1,1,3,1,4,7,7,0,5,5,1972.0,2,1.0,264.0,4,4,2,0,28,0,0,0,0,3,4,3,0,5,2006,9,4,118000,34,34,96.88013136288998
2371,527451450,160,5,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1972,1972,1,0,6,6,1,504.0,3,4,1,4,4,3,0,276.0,5,0.0,207.0,483.0,1,4,1,4,483,465,0,948,0.0,0.0,1,1,2,1,4,5,7,0,5,5,1972.0,2,1.0,264.0,4,4,2,0,0,0,0,0,0,3,4,3,0,7,2006,9,4,89000,34,34,93.88185654008439
2372,527451460,160,5,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1972,1972,1,0,6,6,1,504.0,3,4,1,4,4,3,1,382.0,5,0.0,143.0,525.0,1,2,1,4,525,567,0,1092,0.0,0.0,1,1,3,1,4,6,7,0,5,5,1972.0,2,1.0,264.0,4,4,2,352,0,0,0,0,0,3,0,3,0,10,2006,9,4,108000,34,34,98.9010989010989
2373,527451520,160,5,21.0,1680,1,2,3,3,0,4,0,2,2,2,3,5,6,5,1972,1972,1,0,6,6,1,297.0,3,4,1,4,4,3,5,0.0,5,0.0,483.0,483.0,1,4,1,4,483,504,0,987,0.0,0.0,1,1,2,1,4,5,7,1,3,1,1972.0,2,1.0,288.0,4,4,2,0,0,0,0,0,0,3,4,3,0,6,2006,9,4,94500,34,34,95.74468085106383
2374,527452070,120,4,53.0,4043,1,2,3,3,0,4,0,16,2,2,4,2,6,5,1975,1975,1,0,9,10,3,0.0,3,4,1,2,4,3,0,727.0,1,156.0,186.0,1069.0,1,2,1,4,1069,0,0,1069,0.0,1.0,2,0,2,1,4,4,7,1,3,1,1975.0,1,2.0,440.0,4,4,2,0,55,0,0,225,0,3,4,3,0,7,2006,9,4,146300,31,31,136.85687558465855
2375,527452290,20,4,65.0,7514,1,2,3,3,0,4,0,15,2,2,0,2,5,7,1967,1975,3,0,8,8,3,0.0,3,4,1,4,4,2,0,373.0,4,108.0,462.0,943.0,1,4,1,4,1387,0,0,1387,1.0,0.0,1,0,3,1,4,6,7,1,4,1,1974.0,1,1.0,300.0,4,4,2,0,0,240,0,0,0,3,4,3,0,9,2006,9,4,145000,39,31,104.54217736121124
2376,527452310,85,4,68.0,7838,1,2,3,3,0,4,0,15,2,2,0,6,5,5,1967,1967,1,0,6,6,3,0.0,3,4,1,4,4,0,0,769.0,5,0.0,95.0,864.0,1,4,1,4,900,0,0,900,1.0,0.0,1,0,3,1,4,6,7,1,3,1,1967.0,1,1.0,288.0,4,4,2,175,144,0,0,0,0,3,3,3,0,12,2006,9,4,123000,39,39,136.66666666666666
2377,527453070,120,4,24.0,2280,1,2,3,3,0,2,0,16,2,2,3,2,7,7,1976,1976,1,0,9,2,3,0.0,3,4,1,4,4,3,0,120.0,1,492.0,443.0,1055.0,1,4,1,4,1055,0,0,1055,1.0,0.0,2,0,2,1,4,4,7,0,5,1,1976.0,2,1.0,319.0,4,4,2,0,29,0,0,0,0,3,4,3,0,4,2006,9,4,137500,30,30,130.33175355450237
2378,527455100,160,4,24.0,2179,1,2,3,3,0,4,0,16,2,2,3,5,6,5,1976,1976,1,0,9,2,3,0.0,3,4,1,2,4,3,0,70.0,5,0.0,785.0,855.0,1,2,1,4,855,601,0,1456,0.0,0.0,2,1,3,1,4,6,7,1,4,1,1976.0,1,2.0,460.0,4,4,2,0,28,0,0,0,0,3,4,3,0,7,2006,9,4,144000,30,30,98.9010989010989
2379,528102010,20,4,129.0,16737,1,2,3,3,0,3,0,19,2,2,0,2,9,5,2004,2005,3,0,12,13,1,66.0,2,4,2,0,4,0,2,1447.0,5,0.0,533.0,1980.0,1,0,1,4,1980,0,0,1980,1.0,0.0,2,0,3,1,0,8,7,1,2,1,2004.0,0,3.0,770.0,4,4,2,194,45,0,0,0,0,3,4,3,0,9,2006,9,4,315000,2,1,159.0909090909091
2382,528106120,20,4,110.0,16163,1,2,3,3,0,0,0,19,2,2,0,2,8,5,2004,2004,1,0,12,13,1,232.0,2,4,2,2,4,0,5,0.0,5,0.0,1618.0,1618.0,1,0,1,4,1618,0,0,1618,0.0,0.0,2,0,2,1,2,6,7,1,2,1,2004.0,0,3.0,880.0,4,4,2,0,0,0,0,0,0,3,4,3,0,7,2006,9,4,252000,2,2,155.74783683559951
2384,528112010,20,4,108.0,12228,1,2,3,3,0,0,0,19,2,2,0,2,7,5,2006,2006,3,0,12,13,2,206.0,2,4,2,0,2,3,5,0.0,5,0.0,1721.0,1721.0,1,0,1,4,1740,0,0,1740,0.0,0.0,2,0,4,1,2,8,7,0,5,1,2006.0,1,3.0,874.0,4,4,2,0,43,0,0,0,0,3,4,3,0,9,2006,6,5,293000,0,0,168.39080459770116
2386,528116030,20,4,98.0,16033,1,2,0,3,0,2,0,19,2,2,0,2,9,5,2004,2005,3,0,12,13,1,378.0,2,4,2,0,4,1,2,1261.0,5,0.0,572.0,1833.0,1,0,1,4,1850,0,0,1850,1.0,0.0,2,0,3,1,2,8,7,1,2,1,2004.0,0,3.0,772.0,4,4,2,519,112,0,0,0,0,3,4,3,0,3,2006,9,4,326000,2,1,176.21621621621622
2387,528118010,60,4,101.0,14215,1,2,0,3,0,0,0,19,2,2,0,5,8,5,2005,2006,1,0,12,13,1,380.0,2,4,2,0,4,0,5,0.0,5,0.0,1158.0,1158.0,1,0,1,4,1158,1218,0,2376,0.0,0.0,3,1,4,1,2,9,7,1,2,3,2005.0,1,3.0,853.0,4,4,2,240,154,0,0,0,0,3,4,3,0,11,2006,6,5,325300,1,0,136.91077441077442
2388,528118020,60,4,108.0,13418,1,2,3,3,0,4,0,19,2,2,0,5,8,5,2004,2005,1,0,12,13,2,132.0,2,4,2,0,4,0,5,0.0,5,0.0,1117.0,1117.0,1,0,1,4,1132,1320,0,2452,0.0,0.0,3,1,4,1,2,9,7,1,2,3,2004.0,0,3.0,691.0,4,4,2,113,32,0,0,0,0,3,4,3,0,9,2006,9,4,309000,2,1,126.01957585644372
2389,528118110,60,4,120.0,13975,1,2,0,3,0,0,0,19,2,2,0,5,9,5,2005,2006,3,0,12,13,1,525.0,2,4,2,2,4,0,5,0.0,5,0.0,1090.0,1090.0,1,0,1,4,1117,1089,0,2206,0.0,0.0,2,1,4,1,0,10,7,1,2,3,2005.0,0,3.0,670.0,4,4,2,148,95,0,0,0,0,3,4,3,0,8,2006,6,5,300000,1,0,135.9927470534905
2390,528120110,60,4,80.0,10240,1,2,3,3,0,4,0,19,2,2,0,5,8,5,2005,2005,1,0,12,13,1,178.0,2,4,2,2,4,2,5,0.0,5,0.0,1030.0,1030.0,1,2,1,4,1038,1060,0,2098,0.0,0.0,2,1,3,1,0,8,7,1,2,1,2005.0,1,3.0,878.0,4,4,2,192,52,0,0,0,0,3,4,3,0,3,2006,9,4,275500,1,1,131.3155386081983
2391,528120140,60,4,82.0,9942,1,2,0,3,0,4,0,19,2,2,0,5,9,5,2005,2006,1,0,8,8,1,385.0,0,4,2,0,2,0,2,1290.0,5,0.0,316.0,1606.0,1,0,1,4,1625,466,0,2091,1.0,0.0,2,1,3,1,0,8,7,1,2,1,2005.0,1,2.0,521.0,4,4,2,194,84,0,0,0,0,3,4,3,0,5,2006,6,5,338500,1,0,161.88426590148254
2394,528142060,60,4,82.0,10672,1,2,0,3,0,4,0,19,2,2,0,5,8,5,2006,2006,1,0,12,13,3,0.0,2,4,2,0,4,1,5,0.0,5,0.0,1054.0,1054.0,1,2,1,4,1054,1335,0,2389,0.0,0.0,2,1,4,1,2,10,7,1,2,3,2006.0,0,3.0,672.0,4,4,2,176,64,0,0,0,0,3,4,3,0,11,2006,6,5,298236,0,0,124.83717036416911
2395,528142070,60,4,82.0,11643,1,2,0,3,0,4,0,19,2,2,0,5,8,5,2005,2006,3,0,8,8,1,142.0,2,4,2,0,4,0,2,880.0,5,0.0,644.0,1524.0,1,0,1,4,1544,814,0,2358,1.0,0.0,2,1,4,1,0,10,7,1,2,3,2005.0,0,3.0,784.0,4,4,2,120,34,0,0,0,0,3,4,3,0,8,2006,6,5,329900,1,0,139.90670059372349
2397,528144030,60,4,86.0,11065,1,2,0,3,0,4,0,19,2,2,0,5,8,5,2006,2006,1,0,12,13,2,788.0,2,4,2,2,4,2,5,0.0,5,0.0,1085.0,1085.0,1,0,1,4,1120,850,0,1970,0.0,0.0,2,1,3,1,0,8,7,1,2,3,2006.0,0,3.0,753.0,4,4,2,177,74,0,0,0,0,3,4,3,0,10,2006,6,5,281000,0,0,142.63959390862945
2402,528172020,60,4,74.0,10927,1,2,3,3,0,4,0,19,2,2,0,5,8,5,2005,2005,1,0,12,13,1,280.0,2,4,2,2,4,0,2,546.0,5,0.0,512.0,1058.0,1,0,1,4,1058,846,0,1904,1.0,0.0,2,1,3,1,0,8,7,1,2,3,2003.0,0,2.0,736.0,4,4,2,179,60,0,0,0,0,3,4,3,0,6,2006,9,4,275000,1,1,144.4327731092437
2403,528172150,60,4,92.0,13215,1,2,0,3,0,0,0,19,2,2,0,5,8,5,2004,2004,1,0,12,13,1,112.0,2,4,2,2,4,3,2,994.0,5,0.0,426.0,1420.0,1,0,1,4,1426,488,0,1914,1.0,0.0,2,1,3,1,2,9,7,1,4,3,2004.0,1,3.0,746.0,4,4,2,168,127,0,0,0,0,3,4,3,0,2,2006,9,4,279000,2,2,145.7680250783699
2404,528174080,120,4,43.0,7052,1,2,0,3,0,4,0,19,2,2,4,2,7,5,2005,2005,1,0,12,13,2,240.0,2,4,2,2,4,0,2,659.0,5,0.0,705.0,1364.0,1,0,1,4,1364,0,0,1364,1.0,0.0,2,0,2,1,2,6,7,1,2,1,2005.0,1,2.0,484.0,4,4,2,192,36,0,0,0,0,3,4,3,0,6,2006,9,4,185850,1,1,136.25366568914956
2405,528180080,120,4,48.0,5911,1,2,3,3,0,4,0,19,2,2,4,2,9,5,2005,2005,3,0,8,8,1,278.0,0,4,2,0,4,3,2,472.0,5,0.0,1088.0,1560.0,1,0,1,4,1565,0,0,1565,1.0,0.0,2,0,2,1,0,6,7,1,2,1,2005.0,1,2.0,556.0,4,4,2,196,56,0,0,0,0,3,4,3,0,3,2006,9,4,282500,1,1,180.5111821086262
2406,528181030,120,4,48.0,6955,1,2,0,3,0,4,0,19,2,2,4,2,7,5,2005,2006,1,0,12,13,2,94.0,2,4,2,2,4,3,5,0.0,5,0.0,1368.0,1368.0,1,0,1,4,1368,0,0,1368,0.0,0.0,2,0,2,1,2,6,7,1,2,1,2005.0,1,2.0,474.0,4,4,2,132,35,0,0,0,0,3,4,3,0,9,2006,6,5,202500,1,0,148.02631578947367
